Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Indonesia,IDN,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,6.53E+11,6.91E+11,6.99E+11,7.15E+11
Indonesia,IDN,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,50000000000,5.22E+10,4.99E+10,4.76E+10
Indonesia,IDN,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,22600000000,2.24E+10,2.32E+10,2.46E+10
Indonesia,IDN,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,49300000000,5.07E+10,5.25E+10,5.31E+10
Indonesia,IDN,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,99300000000,1.06E+11,1.12E+11,1.11E+11
Indonesia,IDN,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,5.08E+11,4.05E+11,3.70E+11,3.84E+11
Indonesia,IDN,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,26300000000,2.75E+10,2.88E+10,3.00E+10
Indonesia,IDN,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,6.02E+11,4.59E+11,4.23E+11,4.51E+11
Indonesia,IDN,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,2.15E+11,1.53E+11,1.37E+11,1.42E+11
Indonesia,IDN,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,1.30E+11,1.32E+11,1.33E+11,1.50E+11
Indonesia,IDN,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,94100000000,5.42E+10,5.22E+10,6.73E+10
Indonesia,IDN,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,1.63E+11,1.20E+11,1.00E+11,9.13E+10
Indonesia,IDN,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,1.09E+11,1.02E+11,1.00E+11,9.59E+10
Indonesia,IDN,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,1.01E+12,1.05E+12,1.07E+12,1.08E+12
Indonesia,IDN,Net foreign assets (constant 2018 US$),NW.NFA.TO,-3.90E+11,-3.40E+11,-3.20E+11,-3.20E+11
Indonesia,IDN,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-1526.7,-1297.13,-1194.65,-1193.05
Indonesia,IDN,Produced capital (constant 2018 US$),NW.PCA.TO,3.81E+12,4.03E+12,4.27E+12,4.56E+12
Indonesia,IDN,Produced capital per capita (constant 2018 US$),NW.PCA.PC,14745.05,15420.14,16141.42,17037.79
Indonesia,IDN,Total wealth (constant 2018 US$),NW.TOW.TO,1.13E+13,1.17E+13,1.22E+13,1.29E+13
Indonesia,IDN,Total wealth per capita (constant 2018 US$),NW.TOW.PC,43679.58,44803.98,46230.41,48046.49
Iran,IRN,Human capital (constant 2018 US$),NW.HCA.TO,2.03E+12,2.26E+12,2.31E+12,2.07E+12
Iran,IRN,Human capital per capita (constant 2018 US$),NW.HCA.PC,25864.61,28369.63,28625.17,25314.18
Iran,IRN,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,3807.001,4189.844,4238.917,3755.088
Iran,IRN,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,14678.22,16085.68,16219.25,14336.74
Iran,IRN,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,5326.776,5862.452,5931.115,5254.139
Iran,IRN,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,20537.84,22507.18,22694.06,20060.04
Iran,IRN,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,1519.775,1672.608,1692.198,1499.051
Iran,IRN,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,5859.623,6421.492,6474.811,5723.304
Iran,IRN,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,2.99E+11,3.33E+11,3.42E+11,3.07E+11
Iran,IRN,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,1.15E+12,1.28E+12,1.31E+12,1.17E+12
Iran,IRN,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,4.18E+11,4.66E+11,4.78E+11,4.30E+11
Iran,IRN,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,1.61E+12,1.79E+12,1.83E+12,1.64E+12
Iran,IRN,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,1.19E+11,1.33E+11,1.37E+11,1.23E+11
Iran,IRN,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,4.60E+11,5.11E+11,5.22E+11,4.68E+11
Iran,IRN,Natural capital (constant 2018 US$),NW.NCA.TO,2.81E+12,2.53E+12,2.52E+12,2.50E+12
Iran,IRN,Natural capital per capita (constant 2018 US$),NW.NCA.PC,35760.31,31817.41,31208.24,30520.49
Iran,IRN,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,3277.727,3442.521,3660.405,3593.747
Iran,IRN,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,2227.18,2344.232,2524.048,2513.417
Iran,IRN,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,1050.546,1098.289,1136.358,1080.33
Iran,IRN,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,5.743835,6.09643,6.9234,7.208685
Iran,IRN,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,215.5213,202.0076,203.0046,199.5543
Iran,IRN,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,15.8336,15.83135,15.40793,13.94748
Iran,IRN,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,30870.32,26905.51,26068.46,25589.34
Iran,IRN,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,5.120993,6.058256,6.967307,7.850112
Iran,IRN,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,31779.75,27622.38,26768.39,26171.94
Iran,IRN,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,12.99713,7.542421,6.97619,6.653449
Iran,IRN,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,3858.97,3611.493,3457.403,3308.516
Iran,IRN,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,909.4334,716.8774,699.9382,582.5992
Iran,IRN,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,26998.35,23286.47,22604.08,22274.18
Iran,IRN,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,460.6128,522.5088,547.1319,526.239
Iran,IRN,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,3980.559,4195.023,4439.84,4348.547
Iran,IRN,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,2.57E+11,2.74E+11,2.95E+11,2.94E+11
Iran,IRN,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,1.75E+11,1.87E+11,2.04E+11,2.06E+11
Iran,IRN,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,82500000000,8.74E+10,9.17E+10,8.84E+10
Iran,IRN,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,451000000,4.85E+08,5.59E+08,5.90E+08
Iran,IRN,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,16900000000,1.61E+10,1.64E+10,1.63E+10
Iran,IRN,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,1240000000,1.26E+09,1.24E+09,1.14E+09
Iran,IRN,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,2.42E+12,2.14E+12,2.10E+12,2.09E+12
Iran,IRN,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,402000000,4.82E+08,5.62E+08,6.42E+08
Iran,IRN,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,2.49E+12,2.20E+12,2.16E+12,2.14E+12
Iran,IRN,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,1020000000,6.00E+08,5.63E+08,5.44E+08
Iran,IRN,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,3.03E+11,2.87E+11,2.79E+11,2.71E+11
Iran,IRN,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,71400000000,5.70E+10,5.65E+10,4.77E+10
Iran,IRN,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,2.12E+12,1.85E+12,1.82E+12,1.82E+12
Iran,IRN,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,36200000000,4.16E+10,4.41E+10,4.30E+10
Iran,IRN,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,3.12E+11,3.34E+11,3.58E+11,3.56E+11
Iran,IRN,Net foreign assets (constant 2018 US$),NW.NFA.TO,1.66E+11,1.90E+11,1.96E+11,1.92E+11
Iran,IRN,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,2118.41,2383.166,2431.436,2352.05
Iran,IRN,Produced capital (constant 2018 US$),NW.PCA.TO,2.07E+12,2.09E+12,2.11E+12,2.16E+12
Iran,IRN,Produced capital per capita (constant 2018 US$),NW.PCA.PC,26361.26,26236.97,26137.49,26359.34
Iran,IRN,Total wealth (constant 2018 US$),NW.TOW.TO,7.07E+12,7.07E+12,7.13E+12,6.92E+12
Iran,IRN,Total wealth per capita (constant 2018 US$),NW.TOW.PC,90104.59,88807.17,88402.34,84546.06
Iraq,IRQ,Human capital (constant 2018 US$),NW.HCA.TO,5.79E+11,6.67E+11,6.53E+11,6.54E+11
Iraq,IRQ,Human capital per capita (constant 2018 US$),NW.HCA.PC,16274.67,18217.59,17390.58,17021.54
Iraq,IRQ,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,6726.71,7536.66,7192.616,7007.561
Iraq,IRQ,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,6730.65,7527.281,7187.476,7067.376
Iraq,IRQ,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,8134.953,9114.467,8698.397,8474.6
Iraq,IRQ,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,8139.718,9103.125,8692.18,8546.938
Iraq,IRQ,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,1408.243,1577.807,1505.781,1467.039
Iraq,IRQ,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,1409.068,1575.843,1504.705,1479.562
Iraq,IRQ,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,2.39E+11,2.76E+11,2.70E+11,2.69E+11
Iraq,IRQ,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,2.39E+11,2.76E+11,2.70E+11,2.72E+11
Iraq,IRQ,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,2.89E+11,3.34E+11,3.27E+11,3.26E+11
Iraq,IRQ,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,2.90E+11,3.33E+11,3.26E+11,3.28E+11
Iraq,IRQ,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,50100000000,5.78E+10,5.65E+10,5.64E+10
Iraq,IRQ,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,50100000000,5.77E+10,5.65E+10,5.69E+10
Iraq,IRQ,Natural capital (constant 2018 US$),NW.NCA.TO,2.09E+12,2.03E+12,2.01E+12,2.06E+12
Iraq,IRQ,Natural capital per capita (constant 2018 US$),NW.NCA.PC,58693.4,55500.49,53400.37,53614.04
Iraq,IRQ,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,1256.074,1216.997,1177.307,1033.198
Iraq,IRQ,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,973.4309,912.7038,865.8463,731.482
Iraq,IRQ,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,282.6435,304.2931,311.4605,301.7161
Iraq,IRQ,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0.522209,0.549004,0.64056,0.75149
Iraq,IRQ,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,105.8612,118.718,103.369,73.94609
Iraq,IRQ,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,5.816956,6.309203,6.635491,6.521042
Iraq,IRQ,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,57295.68,54107.05,52060.59,52449.42
Iraq,IRQ,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0,0,0,0
Iraq,IRQ,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,57295.68,54107.05,52060.59,52449.42
Iraq,IRQ,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0,0,0,0
Iraq,IRQ,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,364.5658,344.1719,322.7711,324.7421
Iraq,IRQ,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,0,0,0,0
Iraq,IRQ,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,56931.11,53762.88,51737.81,52124.68
Iraq,IRQ,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,29.44883,50.85932,51.82785,50.19982
Iraq,IRQ,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,1397.724,1393.432,1339.78,1164.617
Iraq,IRQ,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,44700000000,4.46E+10,4.42E+10,3.97E+10
Iraq,IRQ,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,34600000000,3.34E+10,3.25E+10,2.81E+10
Iraq,IRQ,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,10100000000,1.11E+10,1.17E+10,1.16E+10
Iraq,IRQ,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,18576147,20099392,24054801,28882447
Iraq,IRQ,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,3770000000,4.35E+09,3.88E+09,2.84E+09
Iraq,IRQ,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,207000000,2.31E+08,2.49E+08,2.51E+08
Iraq,IRQ,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,2.04E+12,1.98E+12,1.96E+12,2.02E+12
Iraq,IRQ,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0,0,0,0
Iraq,IRQ,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,2.04E+12,1.98E+12,1.96E+12,2.02E+12
Iraq,IRQ,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,0,0,0,0
Iraq,IRQ,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,13000000000,1.26E+10,1.21E+10,1.25E+10
Iraq,IRQ,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,0,0,0,0
Iraq,IRQ,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,2.03E+12,1.97E+12,1.94E+12,2.00E+12
Iraq,IRQ,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,1050000000,1.86E+09,1.95E+09,1.93E+09
Iraq,IRQ,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,49700000000,5.10E+10,5.03E+10,4.48E+10
Iraq,IRQ,Net foreign assets (constant 2018 US$),NW.NFA.TO,-21000000000,-4.10E+10,-3.60E+10,-3.80E+09
Iraq,IRQ,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-592.791,-1114.43,-952.221,-99.9943
Iraq,IRQ,Produced capital (constant 2018 US$),NW.PCA.TO,3.31E+11,3.60E+11,3.80E+11,3.97E+11
Iraq,IRQ,Produced capital per capita (constant 2018 US$),NW.PCA.PC,9300.011,9846.684,10131.63,10339.66
Iraq,IRQ,Total wealth (constant 2018 US$),NW.TOW.TO,2.98E+12,3.02E+12,3.00E+12,3.11E+12
Iraq,IRQ,Total wealth per capita (constant 2018 US$),NW.TOW.PC,83675.29,82450.33,79970.35,80875.24
Ireland,IRL,Human capital (constant 2018 US$),NW.HCA.TO,1.46E+12,1.54E+12,1.60E+12,1.73E+12
Ireland,IRL,Human capital per capita (constant 2018 US$),NW.HCA.PC,310796.2,323021.3,333221.7,355502.9
Ireland,IRL,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,123234.5,125218.1,128963.8,137326.9
Ireland,IRL,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,175068.6,184811.6,190842.8,203864
Ireland,IRL,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,128395.6,130465.3,134373.5,143087.4
Ireland,IRL,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,182400.6,192556,198848.2,212415.5
Ireland,IRL,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,5161.152,5247.217,5409.684,5760.491
Ireland,IRL,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,7332.003,7744.461,8005.339,8551.542
Ireland,IRL,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,5.79E+11,5.95E+11,6.20E+11,6.68E+11
Ireland,IRL,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,8.23E+11,8.79E+11,9.17E+11,9.92E+11
Ireland,IRL,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,6.04E+11,6.20E+11,6.46E+11,6.96E+11
Ireland,IRL,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,8.58E+11,9.16E+11,9.56E+11,1.03E+12
Ireland,IRL,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,24300000000,2.50E+10,2.60E+10,2.80E+10
Ireland,IRL,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,34500000000,3.68E+10,3.85E+10,4.16E+10
Ireland,IRL,Natural capital (constant 2018 US$),NW.NCA.TO,76100000000,7.42E+10,7.71E+10,7.71E+10
Ireland,IRL,Natural capital per capita (constant 2018 US$),NW.NCA.PC,16193.18,15597.45,16040.72,15843.17
Ireland,IRL,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,10087.91,9694.734,9700.632,9562.419
Ireland,IRL,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,860.776,843.3102,790.7296,780.1679
Ireland,IRL,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,9227.134,8851.424,8909.903,8782.251
Ireland,IRL,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,197.8378,131.1395,139.0045,123.3248
Ireland,IRL,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,3631.106,3618.216,4101.559,4002.158
Ireland,IRL,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,216.7576,219.8922,222.8772,231.5268
Ireland,IRL,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,120.7075,29.44428,49.39077,85.48481
Ireland,IRL,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0,0,0,0
Ireland,IRL,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,176.769,56.7371,92.20945,138.2188
Ireland,IRL,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0,0,0,0
Ireland,IRL,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,120.7075,29.44428,49.39077,85.48481
Ireland,IRL,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,56.06151,27.29282,42.81867,52.73395
Ireland,IRL,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,0,0,0,0
Ireland,IRL,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,1882.804,1876.736,1784.438,1785.524
Ireland,IRL,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,16016.41,15540.72,15948.51,15704.95
Ireland,IRL,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,47400000000,4.61E+10,4.66E+10,4.65E+10
Ireland,IRL,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,4050000000,4.01E+09,3.80E+09,3.80E+09
Ireland,IRL,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,43400000000,4.21E+10,4.28E+10,4.27E+10
Ireland,IRL,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,930000000,6.24E+08,6.68E+08,6.00E+08
Ireland,IRL,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,17100000000,1.72E+10,1.97E+10,1.95E+10
Ireland,IRL,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,1020000000,1.05E+09,1.07E+09,1.13E+09
Ireland,IRL,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,568000000,1.40E+08,2.37E+08,4.16E+08
Ireland,IRL,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0,0,0,0
Ireland,IRL,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,831000000,2.70E+08,4.43E+08,6.73E+08
Ireland,IRL,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,0,0,0,0
Ireland,IRL,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,568000000,1.40E+08,2.37E+08,4.16E+08
Ireland,IRL,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,264000000,1.30E+08,2.06E+08,2.57E+08
Ireland,IRL,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,0,0,0,0
Ireland,IRL,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,8850000000,8.92E+09,8.58E+09,8.69E+09
Ireland,IRL,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,75300000000,7.39E+10,7.67E+10,7.64E+10
Ireland,IRL,Net foreign assets (constant 2018 US$),NW.NFA.TO,-6.00E+11,-5.70E+11,-6.30E+11,-6.10E+11
Ireland,IRL,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-128241,-118921,-130724,-125886
Ireland,IRL,Produced capital (constant 2018 US$),NW.PCA.TO,9.31E+11,1.03E+12,1.07E+12,1.11E+12
Ireland,IRL,Produced capital per capita (constant 2018 US$),NW.PCA.PC,197925.1,216199.4,221707.6,227354.7
Ireland,IRL,Total wealth (constant 2018 US$),NW.TOW.TO,1.87E+12,2.07E+12,2.12E+12,2.30E+12
Ireland,IRL,Total wealth per capita (constant 2018 US$),NW.TOW.PC,396674,435897.6,440246.1,472814.3
Italy,ITA,Human capital (constant 2018 US$),NW.HCA.TO,1.18E+13,1.15E+13,1.16E+13,1.16E+13
Italy,ITA,Human capital per capita (constant 2018 US$),NW.HCA.PC,193703.9,190008.2,192119.2,192538.7
Italy,ITA,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,68613.03,65499.84,66266.13,66311.31
Italy,ITA,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,95403,95956.51,97323.18,97635.23
Italy,ITA,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,81032.42,77082.78,77822.91,77875.97
Italy,ITA,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,112671.5,112925.4,114296.3,114662.7
Italy,ITA,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,12419.38,11582.94,11556.77,11564.65
Italy,ITA,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,17268.53,16968.88,16973.1,17027.52
Italy,ITA,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,4.17E+12,3.97E+12,4.01E+12,4.01E+12
Italy,ITA,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,5.79E+12,5.82E+12,5.89E+12,5.90E+12
Italy,ITA,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,4.92E+12,4.67E+12,4.71E+12,4.71E+12
Italy,ITA,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,6.84E+12,6.85E+12,6.92E+12,6.93E+12
Italy,ITA,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,7.54E+11,7.02E+11,7.00E+11,6.99E+11
Italy,ITA,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,1.05E+12,1.03E+12,1.03E+12,1.03E+12
Italy,ITA,Natural capital (constant 2018 US$),NW.NCA.TO,3.84E+11,3.90E+11,3.90E+11,3.86E+11
Italy,ITA,Natural capital per capita (constant 2018 US$),NW.NCA.PC,6327.267,6438.638,6448.806,6392.441
Italy,ITA,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,3262.95,3226.178,3237.586,3196.208
Italy,ITA,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,2396.231,2392.277,2417.238,2380.421
Italy,ITA,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,866.719,833.9016,820.3488,815.7878
Italy,ITA,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0,31.40586,31.36146,32.97955
Italy,ITA,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,1129.092,1241.007,1322.393,1365.617
Italy,ITA,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,90.79044,92.19211,93.59411,91.17176
Italy,ITA,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,438.5855,407.4912,334.4244,274.291
Italy,ITA,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0,0,0,0
Italy,ITA,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,438.5855,407.4912,334.4244,274.291
Italy,ITA,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0.736873,0.381131,0.235683,0.171776
